"region","titleType","startYear","Freq","Country","Latitude","Longitude"
"KR","tvEpisode","2021",126,"Korea,RepublicOf",37,127.5
"KR","videoGame","2005",7,"SouthKorea",37,127.5
"KR","videoGame","2005",7,"Korea,RepublicOf",37,127.5
"KR","movie","2008",148,"SouthKorea",37,127.5
"KR","movie","2008",148,"Korea,RepublicOf",37,127.5
"KR","movie","2011",209,"SouthKorea",37,127.5
"KR","movie","2011",209,"Korea,RepublicOf",37,127.5
"KR","videoGame","2014",9,"SouthKorea",37,127.5
"KR","videoGame","2014",9,"Korea,RepublicOf",37,127.5
"KR","tvEpisode","2001",1,"SouthKorea",37,127.5
"KR","tvEpisode","2001",1,"Korea,RepublicOf",37,127.5
"KR","videoGame","1990",9,"SouthKorea",37,127.5
"KR","videoGame","1990",9,"Korea,RepublicOf",37,127.5
"KR","movie","2004",116,"SouthKorea",37,127.5
"KR","movie","2004",116,"Korea,RepublicOf",37,127.5
"KR","movie","1985",81,"SouthKorea",37,127.5
"KR","movie","1985",81,"Korea,RepublicOf",37,127.5
"KR","movie","2012",217,"SouthKorea",37,127.5
"KR","movie","2012",217,"Korea,RepublicOf",37,127.5
"KR","videoGame","1989",6,"SouthKorea",37,127.5
"KR","videoGame","1989",6,"Korea,RepublicOf",37,127.5
"KR","movie","2018",305,"SouthKorea",37,127.5
"KR","movie","2018",305,"Korea,RepublicOf",37,127.5
"KR","movie","1998",48,"SouthKorea",37,127.5
"KR","movie","1998",48,"Korea,RepublicOf",37,127.5
"KR","movie","1957",22,"SouthKorea",37,127.5
"KR","movie","1957",22,"Korea,RepublicOf",37,127.5
"KR","movie","1984",76,"SouthKorea",37,127.5
"KR","movie","1984",76,"Korea,RepublicOf",37,127.5
"KR","movie","1971",131,"SouthKorea",37,127.5
"KR","movie","1971",131,"Korea,RepublicOf",37,127.5
"KR","movie","1950",3,"SouthKorea",37,127.5
"KR","movie","1950",3,"Korea,RepublicOf",37,127.5
"KR","tvEpisode","2015",230,"SouthKorea",37,127.5
"KR","tvEpisode","2015",230,"Korea,RepublicOf",37,127.5
"KR","movie","2007",119,"SouthKorea",37,127.5
"KR","movie","2007",119,"Korea,RepublicOf",37,127.5
"KR","tvEpisode","2019",281,"SouthKorea",37,127.5
"KR","tvEpisode","2019",281,"Korea,RepublicOf",37,127.5
"KR","movie","1968",149,"SouthKorea",37,127.5
"KR","movie","1968",149,"Korea,RepublicOf",37,127.5
"KR","movie","2017",372,"SouthKorea",37,127.5
"KR","movie","2017",372,"Korea,RepublicOf",37,127.5
"KR","movie","2013",234,"SouthKorea",37,127.5
"KR","movie","2013",234,"Korea,RepublicOf",37,127.5
"KR","videoGame","2015",6,"SouthKorea",37,127.5
"KR","videoGame","2015",6,"Korea,RepublicOf",37,127.5
"KR","videoGame","1996",5,"SouthKorea",37,127.5
"KR","videoGame","1996",5,"Korea,RepublicOf",37,127.5
"KR","movie","2019",264,"SouthKorea",37,127.5
"KR","movie","2019",264,"Korea,RepublicOf",37,127.5
"KR","videoGame","1987",2,"SouthKorea",37,127.5
"KR","videoGame","1987",2,"Korea,RepublicOf",37,127.5
"KR","videoGame","1982",2,"SouthKorea",37,127.5
"KR","videoGame","1982",2,"Korea,RepublicOf",37,127.5
"KR","videoGame","2012",3,"SouthKorea",37,127.5
"KR","videoGame","2012",3,"Korea,RepublicOf",37,127.5
"KR","videoGame","1985",2,"SouthKorea",37,127.5
"KR","videoGame","1985",2,"Korea,RepublicOf",37,127.5
"KW","movie","2018",7,"Kuwait",29.3375,47.6581
"KW","movie","1972",1,"Kuwait",29.3375,47.6581
"KW","movie","2004",1,"Kuwait",29.3375,47.6581
"KW","movie","2019",6,"Kuwait",29.3375,47.6581
"KW","movie","2012",3,"Kuwait",29.3375,47.6581
"KW","movie","2006",2,"Kuwait",29.3375,47.6581
"KW","movie","2020",1,"Kuwait",29.3375,47.6581
"KW","movie","2021",4,"Kuwait",29.3375,47.6581
"KW","movie","2017",9,"Kuwait",29.3375,47.6581
"KW","movie","2007",1,"Kuwait",29.3375,47.6581
"KW","movie","1990",1,"Kuwait",29.3375,47.6581
"KW","movie","2014",6,"Kuwait",29.3375,47.6581
"KW","movie","2008",3,"Kuwait",29.3375,47.6581
"KW","movie","1993",1,"Kuwait",29.3375,47.6581
"KW","movie","2016",4,"Kuwait",29.3375,47.6581
"KW","tvEpisode","1983",13,"Kuwait",29.3375,47.6581
"KW","tvEpisode","1977",13,"Kuwait",29.3375,47.6581
"KW","movie","2011",4,"Kuwait",29.3375,47.6581
"KW","tvEpisode","1987",15,"Kuwait",29.3375,47.6581
"KW","movie","2009",2,"Kuwait",29.3375,47.6581
"KW","movie","2002",1,"Kuwait",29.3375,47.6581
"KW","movie","1999",1,"Kuwait",29.3375,47.6581
"KW","movie","1976",1,"Kuwait",29.3375,47.6581
"KW","movie","2015",3,"Kuwait",29.3375,47.6581
"KW","movie","2013",2,"Kuwait",29.3375,47.6581
"KW","movie","2010",1,"Kuwait",29.3375,47.6581
"KY","movie","2016",3,"CaymanIslands",19.5,-80.5
"KY","movie","2013",1,"CaymanIslands",19.5,-80.5
"KZ","movie","2009",14,"Kazakhstan",48,68
"KZ","movie","1988",3,"Kazakhstan",48,68
"KZ","movie","1989",1,"Kazakhstan",48,68
"KZ","movie","1991",2,"Kazakhstan",48,68
"KZ","movie","1992",5,"Kazakhstan",48,68
"KZ","movie","1982",2,"Kazakhstan",48,68
"KZ","movie","2012",17,"Kazakhstan",48,68
"KZ","movie","2001",1,"Kazakhstan",48,68
"KZ","movie","2013",23,"Kazakhstan",48,68
"KZ","movie","1994",4,"Kazakhstan",48,68
"KZ","movie","2015",24,"Kazakhstan",48,68
"KZ","movie","2002",2,"Kazakhstan",48,68
"KZ","movie","1970",1,"Kazakhstan",48,68
"KZ","movie","1997",4,"Kazakhstan",48,68
"KZ","movie","1980",1,"Kazakhstan",48,68
"KZ","movie","2008",10,"Kazakhstan",48,68
"KZ","movie","1993",9,"Kazakhstan",48,68
"KZ","movie","2011",25,"Kazakhstan",48,68
"KZ","movie","2021",13,"Kazakhstan",48,68
"KZ","movie","2022",2,"Kazakhstan",48,68
"KZ","movie","2003",3,"Kazakhstan",48,68
"KZ","movie","1955",1,"Kazakhstan",48,68
"KZ","movie","1987",1,"Kazakhstan",48,68
"KZ","movie","1995",6,"Kazakhstan",48,68
"KZ","movie","2014",17,"Kazakhstan",48,68
"KZ","movie","2000",1,"Kazakhstan",48,68
"KZ","movie","1965",2,"Kazakhstan",48,68
"KZ","movie","1999",6,"Kazakhstan",48,68
"KZ","movie","2010",13,"Kazakhstan",48,68
"KZ","movie","1968",1,"Kazakhstan",48,68
"KZ","movie","1977",2,"Kazakhstan",48,68
"KZ","movie","2017",16,"Kazakhstan",48,68
"KZ","movie","2004",3,"Kazakhstan",48,68
"KZ","movie","2020",19,"Kazakhstan",48,68
"KZ","movie","1996",4,"Kazakhstan",48,68
"KZ","movie","1998",5,"Kazakhstan",48,68
"KZ","movie","1983",1,"Kazakhstan",48,68
"KZ","movie","2007",6,"Kazakhstan",48,68
"KZ","movie","2019",31,"Kazakhstan",48,68
"KZ","movie","2018",41,"Kazakhstan",48,68
"KZ","movie","2016",21,"Kazakhstan",48,68
"KZ","movie","2005",8,"Kazakhstan",48,68
"KZ","movie","2006",8,"Kazakhstan",48,68
"LA","movie","1975",1,"LaoPeople'sDemocraticRepublic",18,105
"LA","movie","1983",2,"LaoPeople'sDemocraticRepublic",18,105
"LA","movie","1990",1,"LaoPeople'sDemocraticRepublic",18,105
"LA","movie","2020",2,"LaoPeople'sDemocraticRepublic",18,105
"LA","movie","2014",2,"LaoPeople'sDemocraticRepublic",18,105
"LA","movie","2013",1,"LaoPeople'sDemocraticRepublic",18,105
"LA","movie","2011",2,"LaoPeople'sDemocraticRepublic",18,105
"LA","movie","2015",3,"LaoPeople'sDemocraticRepublic",18,105
"LA","movie","1965",2,"LaoPeople'sDemocraticRepublic",18,105
"LA","movie","2016",2,"LaoPeople'sDemocraticRepublic",18,105
"LA","movie","2010",2,"LaoPeople'sDemocraticRepublic",18,105
"LA","movie","1973",2,"LaoPeople'sDemocraticRepublic",18,105
"LA","movie","1976",1,"LaoPeople'sDemocraticRepublic",18,105
"LA","movie","1960",1,"LaoPeople'sDemocraticRepublic",18,105
"LA","movie","1971",1,"LaoPeople'sDemocraticRepublic",18,105
"LA","movie","2012",3,"LaoPeople'sDemocraticRepublic",18,105
"LA","movie","1988",1,"LaoPeople'sDemocraticRepublic",18,105
"LA","movie","1969",1,"LaoPeople'sDemocraticRepublic",18,105
"LA","movie","1961",1,"LaoPeople'sDemocraticRepublic",18,105
"LA","movie","2019",2,"LaoPeople'sDemocraticRepublic",18,105
"LA","movie","1985",1,"LaoPeople'sDemocraticRepublic",18,105
"LA","movie","1963",1,"LaoPeople'sDemocraticRepublic",18,105
"LA","movie","2018",2,"LaoPeople'sDemocraticRepublic",18,105
"LA","movie","1966",1,"LaoPeople'sDemocraticRepublic",18,105
"LA","movie","1982",1,"LaoPeople'sDemocraticRepublic",18,105
"LA","movie","1970",2,"LaoPeople'sDemocraticRepublic",18,105
"LA","movie","2017",2,"LaoPeople'sDemocraticRepublic",18,105
"LA","movie","1979",1,"LaoPeople'sDemocraticRepublic",18,105
"LA","movie","1962",1,"LaoPeople'sDemocraticRepublic",18,105
"LB","movie","1973",4,"Lebanon",33.8333,35.8333
"LB","movie","2011",19,"Lebanon",33.8333,35.8333
"LB","movie","1988",3,"Lebanon",33.8333,35.8333
"LB","movie","2009",13,"Lebanon",33.8333,35.8333
"LB","movie","1951",1,"Lebanon",33.8333,35.8333
"LB","movie","2020",16,"Lebanon",33.8333,35.8333
"LB","movie","2014",19,"Lebanon",33.8333,35.8333
"LB","movie","1999",4,"Lebanon",33.8333,35.8333
"LB","movie","1958",1,"Lebanon",33.8333,35.8333
"LB","movie","1962",4,"Lebanon",33.8333,35.8333
"LB","movie","1995",2,"Lebanon",33.8333,35.8333
"LB","movie","1975",8,"Lebanon",33.8333,35.8333
"LB","movie","1978",1,"Lebanon",33.8333,35.8333
"LB","movie","1953",1,"Lebanon",33.8333,35.8333
"LB","movie","2006",8,"Lebanon",33.8333,35.8333
"LB","movie","1997",1,"Lebanon",33.8333,35.8333
"LB","movie","1979",3,"Lebanon",33.8333,35.8333
"LB","movie","1972",3,"Lebanon",33.8333,35.8333
"LB","movie","1960",4,"Lebanon",33.8333,35.8333
"LB","movie","1969",2,"Lebanon",33.8333,35.8333
"LB","movie","1963",7,"Lebanon",33.8333,35.8333
"LB","movie","2003",3,"Lebanon",33.8333,35.8333
"LB","movie","1966",18,"Lebanon",33.8333,35.8333
"LB","movie","2015",20,"Lebanon",33.8333,35.8333
"LB","movie","1981",1,"Lebanon",33.8333,35.8333
"LB","movie","1982",2,"Lebanon",33.8333,35.8333
"LB","movie","2021",21,"Lebanon",33.8333,35.8333
"LB","movie","2017",36,"Lebanon",33.8333,35.8333
"LB","movie","2013",14,"Lebanon",33.8333,35.8333
"LB","movie","1967",2,"Lebanon",33.8333,35.8333
"LB","movie","1976",5,"Lebanon",33.8333,35.8333
"LB","movie","2001",2,"Lebanon",33.8333,35.8333
"LB","movie","2012",18,"Lebanon",33.8333,35.8333
"LB","movie","1983",1,"Lebanon",33.8333,35.8333
"LB","movie","1974",4,"Lebanon",33.8333,35.8333
"LB","movie","1968",14,"Lebanon",33.8333,35.8333
"LB","movie","2022",4,"Lebanon",33.8333,35.8333
"LB","movie","2007",3,"Lebanon",33.8333,35.8333
"LB","movie","2004",4,"Lebanon",33.8333,35.8333
"LB","movie","1961",4,"Lebanon",33.8333,35.8333
"LB","movie","2002",1,"Lebanon",33.8333,35.8333
"LB","movie","1956",1,"Lebanon",33.8333,35.8333
"LB","movie","1965",15,"Lebanon",33.8333,35.8333
"LB","movie","2010",12,"Lebanon",33.8333,35.8333
"LB","movie","1984",2,"Lebanon",33.8333,35.8333
"LB","movie","1992",2,"Lebanon",33.8333,35.8333
"LB","movie","1959",6,"Lebanon",33.8333,35.8333
"LB","tvEpisode","2003",1,"Lebanon",33.8333,35.8333
"LB","movie","1977",5,"Lebanon",33.8333,35.8333
"LB","movie","2019",43,"Lebanon",33.8333,35.8333
"LB","movie","1986",3,"Lebanon",33.8333,35.8333
"LB","movie","1998",4,"Lebanon",33.8333,35.8333
"LB","videoGame","2012",1,"Lebanon",33.8333,35.8333
"LB","movie","2005",4,"Lebanon",33.8333,35.8333
"LB","movie","1996",2,"Lebanon",33.8333,35.8333
"LB","movie","1994",3,"Lebanon",33.8333,35.8333
"LB","movie","2016",33,"Lebanon",33.8333,35.8333
"LB","tvEpisode","2019",1,"Lebanon",33.8333,35.8333
"LB","movie","2018",30,"Lebanon",33.8333,35.8333
"LB","movie","2008",10,"Lebanon",33.8333,35.8333
"LB","movie","2000",2,"Lebanon",33.8333,35.8333
"LB","movie","1980",2,"Lebanon",33.8333,35.8333
"LB","movie","1964",14,"Lebanon",33.8333,35.8333
"LB","movie","1957",3,"Lebanon",33.8333,35.8333
"LB","movie","1985",2,"Lebanon",33.8333,35.8333
"LB","movie","1971",4,"Lebanon",33.8333,35.8333
"LC","movie","2008",1,"SaintLucia",13.8833,-61.1333
"LC","movie","2010",1,"SaintLucia",13.8833,-61.1333
"LC","movie","1984",1,"SaintLucia",13.8833,-61.1333
"LC","movie","2012",1,"SaintLucia",13.8833,-61.1333
"LI","movie","2015",1,"Liechtenstein",47.1667,9.5333
"LI","movie","2002",1,"Liechtenstein",47.1667,9.5333
"LI","movie","2000",1,"Liechtenstein",47.1667,9.5333
"LI","movie","1969",3,"Liechtenstein",47.1667,9.5333
"LI","tvEpisode","2013",10,"Liechtenstein",47.1667,9.5333
"LI","tvEpisode","2020",14,"Liechtenstein",47.1667,9.5333
"LI","tvEpisode","2012",20,"Liechtenstein",47.1667,9.5333
"LI","tvEpisode","2009",4,"Liechtenstein",47.1667,9.5333
"LI","tvEpisode","2018",12,"Liechtenstein",47.1667,9.5333
"LI","movie","1972",1,"Liechtenstein",47.1667,9.5333
"LI","movie","1982",1,"Liechtenstein",47.1667,9.5333
"LI","tvEpisode","2014",5,"Liechtenstein",47.1667,9.5333
"LI","movie","2020",3,"Liechtenstein",47.1667,9.5333
"LI","movie","1958",1,"Liechtenstein",47.1667,9.5333
"LI","movie","2007",11,"Liechtenstein",47.1667,9.5333
"LI","tvEpisode","2010",3,"Liechtenstein",47.1667,9.5333
"LI","movie","2019",4,"Liechtenstein",47.1667,9.5333
"LI","tvEpisode","2007",213,"Liechtenstein",47.1667,9.5333
"LI","movie","1959",1,"Liechtenstein",47.1667,9.5333
"LI","movie","2009",1,"Liechtenstein",47.1667,9.5333
"LI","movie","2010",1,"Liechtenstein",47.1667,9.5333
"LI","tvEpisode","2005",1,"Liechtenstein",47.1667,9.5333
"LI","tvEpisode","2006",4,"Liechtenstein",47.1667,9.5333
"LI","movie","2013",1,"Liechtenstein",47.1667,9.5333
"LI","movie","2014",4,"Liechtenstein",47.1667,9.5333
"LI","tvEpisode","2008",32,"Liechtenstein",47.1667,9.5333
"LI","tvEpisode","2011",8,"Liechtenstein",47.1667,9.5333
"LI","tvEpisode","2019",20,"Liechtenstein",47.1667,9.5333
"LI","movie","1973",1,"Liechtenstein",47.1667,9.5333
"LI","tvEpisode","2015",3,"Liechtenstein",47.1667,9.5333
"LI","tvEpisode","2016",4,"Liechtenstein",47.1667,9.5333
"LI","movie","2008",1,"Liechtenstein",47.1667,9.5333
"LI","movie","2018",3,"Liechtenstein",47.1667,9.5333
"LI","tvEpisode","2017",9,"Liechtenstein",47.1667,9.5333
"LI","movie","2017",4,"Liechtenstein",47.1667,9.5333
"LI","movie","2016",20,"Liechtenstein",47.1667,9.5333
"LI","movie","1978",1,"Liechtenstein",47.1667,9.5333
"LI","movie","1970",1,"Liechtenstein",47.1667,9.5333
"LI","movie","1985",1,"Liechtenstein",47.1667,9.5333
"LI","movie","1986",1,"Liechtenstein",47.1667,9.5333
"LI","movie","2006",2,"Liechtenstein",47.1667,9.5333
"LK","movie","1970",4,"SriLanka",7,81
"LK","movie","2016",30,"SriLanka",7,81
"LK","movie","1964",16,"SriLanka",7,81
"LK","movie","1966",4,"SriLanka",7,81
"LK","movie","2011",20,"SriLanka",7,81
"LK","movie","2010",21,"SriLanka",7,81
"LK","movie","2020",19,"SriLanka",7,81
"LK","movie","1971",5,"SriLanka",7,81
"LK","movie","1992",8,"SriLanka",7,81
"LK","movie","2000",12,"SriLanka",7,81
"LK","movie","2003",14,"SriLanka",7,81
"LK","movie","2015",34,"SriLanka",7,81
"LK","movie","1985",6,"SriLanka",7,81
"LK","movie","1967",23,"SriLanka",7,81
"LK","movie","1962",8,"SriLanka",7,81
"LK","movie","1980",13,"SriLanka",7,81
"LK","movie","2017",32,"SriLanka",7,81
"LK","movie","1960",11,"SriLanka",7,81
"LK","movie","1963",10,"SriLanka",7,81
"LK","tvEpisode","2017",1,"SriLanka",7,81
"LK","movie","2005",9,"SriLanka",7,81
"LK","movie","1998",17,"SriLanka",7,81
"LK","movie","1957",11,"SriLanka",7,81
"LK","movie","1986",7,"SriLanka",7,81
"LK","movie","1969",10,"SriLanka",7,81
"LK","movie","1997",12,"SriLanka",7,81
"LK","movie","2007",14,"SriLanka",7,81
"LK","movie","2006",13,"SriLanka",7,81
"LK","movie","1951",2,"SriLanka",7,81
"LK","movie","1975",6,"SriLanka",7,81
"LK","movie","1956",7,"SriLanka",7,81
"LK","movie","1959",12,"SriLanka",7,81
"LK","movie","1961",10,"SriLanka",7,81
"LK","movie","1955",10,"SriLanka",7,81
"LK","movie","1958",10,"SriLanka",7,81
"LK","movie","1994",8,"SriLanka",7,81
"LK","movie","1976",11,"SriLanka",7,81
"LK","movie","1972",5,"SriLanka",7,81
"LK","movie","2022",1,"SriLanka",7,81
"LK","movie","2002",21,"SriLanka",7,81
"LK","movie","2012",21,"SriLanka",7,81
"LK","movie","1993",10,"SriLanka",7,81
"LK","movie","2001",12,"SriLanka",7,81
"LK","movie","1978",5,"SriLanka",7,81
"LK","movie","1974",7,"SriLanka",7,81
"LK","movie","1987",6,"SriLanka",7,81
"LK","movie","1989",7,"SriLanka",7,81
"LK","movie","1965",8,"SriLanka",7,81
"LK","movie","2009",16,"SriLanka",7,81
"LK","movie","1990",7,"SriLanka",7,81
"LK","movie","1999",6,"SriLanka",7,81
"LK","movie","2014",26,"SriLanka",7,81
"LK","movie","1983",9,"SriLanka",7,81
"LK","movie","1977",13,"SriLanka",7,81
"LK","movie","1953",8,"SriLanka",7,81
"LK","movie","2004",17,"SriLanka",7,81
"LK","movie","2018",44,"SriLanka",7,81
"LK","movie","1991",11,"SriLanka",7,81
"LK","movie","2019",30,"SriLanka",7,81
"LK","movie","1982",9,"SriLanka",7,81
"LK","movie","1979",16,"SriLanka",7,81
"LK","movie","1996",7,"SriLanka",7,81
"LK","movie","2021",9,"SriLanka",7,81
"LK","movie","1984",11,"SriLanka",7,81
"LK","movie","1950",2,"SriLanka",7,81
"LK","movie","1968",21,"SriLanka",7,81
"LK","movie","1981",11,"SriLanka",7,81
"LK","movie","2008",18,"SriLanka",7,81
"LK","movie","1988",9,"SriLanka",7,81
"LK","movie","1954",6,"SriLanka",7,81
"LK","movie","2013",22,"SriLanka",7,81
"LK","movie","1995",13,"SriLanka",7,81
"LK","movie","1952",3,"SriLanka",7,81
"LK","movie","1973",6,"SriLanka",7,81
"LR","movie","2019",2,"Liberia",6.5,-9.5
"LR","movie","2020",1,"Liberia",6.5,-9.5
"LR","movie","2014",2,"Liberia",6.5,-9.5
"LR","movie","2012",1,"Liberia",6.5,-9.5
"LS","movie","2010",1,"Lesotho",-29.5,28.5
"LS","movie","2019",1,"Lesotho",-29.5,28.5
"LS","movie","1982",2,"Lesotho",-29.5,28.5
"LT","movie","1996",140,"Lithuania",56,24
"LT","movie","1955",20,"Lithuania",56,24
"LT","movie","1995",130,"Lithuania",56,24
"LT","movie","2017",298,"Lithuania",56,24
"LT","movie","1982",47,"Lithuania",56,24
"LT","movie","1991",100,"Lithuania",56,24
"LT","movie","2012",292,"Lithuania",56,24
"LT","movie","1962",29,"Lithuania",56,24
"LT","movie","1989",70,"Lithuania",56,24
"LT","movie","1988",96,"Lithuania",56,24
"LT","videoGame","2016",1,"Lithuania",56,24
"LT","movie","1959",16,"Lithuania",56,24
"LT","movie","1958",20,"Lithuania",56,24
"LT","movie","2000",177,"Lithuania",56,24
"LT","movie","2023",1,"Lithuania",56,24
"LT","movie","2022",22,"Lithuania",56,24
"LT","movie","1971",57,"Lithuania",56,24
"LT","movie","2011",290,"Lithuania",56,24
"LT","movie","1978",45,"Lithuania",56,24
"LT","videoGame","2020",1,"Lithuania",56,24
"LT","movie","2015",285,"Lithuania",56,24
"LT","movie","1960",24,"Lithuania",56,24
"LT","movie","1984",58,"Lithuania",56,24
"LT","movie","2006",255,"Lithuania",56,24
"LT","tvEpisode","1995",1,"Lithuania",56,24
"LT","movie","1985",73,"Lithuania",56,24
"LT","videoGame","2003",1,"Lithuania",56,24
"LT","videoGame","2017",1,"Lithuania",56,24
"LT","movie","2005",218,"Lithuania",56,24
"LT","movie","1970",31,"Lithuania",56,24
"LT","movie","1976",48,"Lithuania",56,24
"LT","movie","2002",212,"Lithuania",56,24
"LT","movie","2014",311,"Lithuania",56,24
"LT","movie","2007",267,"Lithuania",56,24
"LT","movie","1963",24,"Lithuania",56,24
"LT","movie","1983",54,"Lithuania",56,24
"LT","movie","1999",181,"Lithuania",56,24
"LT","movie","2019",318,"Lithuania",56,24
"LT","tvEpisode","2020",3,"Lithuania",56,24
"LT","tvEpisode","2002",1,"Lithuania",56,24
"LT","movie","1979",41,"Lithuania",56,24
"LT","movie","1998",148,"Lithuania",56,24
"LT","movie","1990",94,"Lithuania",56,24
"LT","movie","1974",46,"Lithuania",56,24
"LT","movie","1975",43,"Lithuania",56,24
"LT","movie","2021",137,"Lithuania",56,24
"LT","movie","2003",196,"Lithuania",56,24
"LT","movie","2020",180,"Lithuania",56,24
"LT","movie","1997",151,"Lithuania",56,24
"LT","movie","1993",123,"Lithuania",56,24
"LT","movie","2004",211,"Lithuania",56,24
"LT","movie","2018",390,"Lithuania",56,24
"LT","movie","1994",129,"Lithuania",56,24
"LT","movie","1986",69,"Lithuania",56,24
"LT","movie","1951",9,"Lithuania",56,24
"LT","movie","1987",76,"Lithuania",56,24
"LT","movie","1966",34,"Lithuania",56,24
"LT","movie","1992",104,"Lithuania",56,24
"LT","movie","2016",408,"Lithuania",56,24
"LT","movie","1977",41,"Lithuania",56,24
"LT","movie","1956",14,"Lithuania",56,24
"LT","movie","1961",29,"Lithuania",56,24
"LT","movie","1964",27,"Lithuania",56,24
"LT","movie","2008",272,"Lithuania",56,24
"LT","movie","2010",274,"Lithuania",56,24
"LT","tvEpisode","2021",1,"Lithuania",56,24
"LT","movie","1967",37,"Lithuania",56,24
"LT","movie","1953",17,"Lithuania",56,24
"LT","movie","1972",44,"Lithuania",56,24
"LT","movie","2009",274,"Lithuania",56,24
"LT","movie","2001",185,"Lithuania",56,24
"LT","movie","1957",26,"Lithuania",56,24
"LT","movie","1952",10,"Lithuania",56,24
"LT","movie","1968",43,"Lithuania",56,24
"LT","movie","1965",28,"Lithuania",56,24
"LT","movie","2024",1,"Lithuania",56,24
"LT","movie","1969",40,"Lithuania",56,24
"LT","movie","1973",40,"Lithuania",56,24
"LT","movie","1980",49,"Lithuania",56,24
"LT","movie","2026",1,"Lithuania",56,24
"LT","movie","1954",19,"Lithuania",56,24
"LT","movie","1981",51,"Lithuania",56,24
"LT","movie","1950",17,"Lithuania",56,24
"LT","tvEpisode","2019",3,"Lithuania",56,24
"LT","movie","2013",391,"Lithuania",56,24
"LU","movie","2002",2,"Luxembourg",49.75,6.1667
"LU","movie","2006",9,"Luxembourg",49.75,6.1667
"LU","movie","1967",3,"Luxembourg",49.75,6.1667
"LU","movie","1985",2,"Luxembourg",49.75,6.1667
"LU","movie","1988",1,"Luxembourg",49.75,6.1667
"LU","tvEpisode","2018",6,"Luxembourg",49.75,6.1667
"LU","movie","1955",3,"Luxembourg",49.75,6.1667
"LU","movie","1965",1,"Luxembourg",49.75,6.1667
"LU","tvEpisode","2004",4,"Luxembourg",49.75,6.1667
"LU","movie","1984",2,"Luxembourg",49.75,6.1667
"LU","videoGame","1998",1,"Luxembourg",49.75,6.1667
"LU","movie","2007",6,"Luxembourg",49.75,6.1667
"LU","movie","2014",11,"Luxembourg",49.75,6.1667
"LU","movie","1971",1,"Luxembourg",49.75,6.1667
"LU","movie","2019",37,"Luxembourg",49.75,6.1667
"LU","movie","1966",1,"Luxembourg",49.75,6.1667
"LU","movie","1998",2,"Luxembourg",49.75,6.1667
"LU","movie","1968",2,"Luxembourg",49.75,6.1667
"LU","movie","2015",13,"Luxembourg",49.75,6.1667
"LU","tvEpisode","2014",1,"Luxembourg",49.75,6.1667
"LU","movie","1978",1,"Luxembourg",49.75,6.1667
"LU","movie","2021",92,"Luxembourg",49.75,6.1667
"LU","movie","2000",1,"Luxembourg",49.75,6.1667
"LU","movie","2003",6,"Luxembourg",49.75,6.1667
"LU","movie","2018",13,"Luxembourg",49.75,6.1667
"LU","movie","1999",2,"Luxembourg",49.75,6.1667
"LU","movie","1987",1,"Luxembourg",49.75,6.1667
"LU","movie","1973",1,"Luxembourg",49.75,6.1667
"LU","movie","2005",9,"Luxembourg",49.75,6.1667
"LU","movie","1969",1,"Luxembourg",49.75,6.1667
"LU","movie","2012",18,"Luxembourg",49.75,6.1667
"LU","movie","2020",65,"Luxembourg",49.75,6.1667
"LU","movie","2017",13,"Luxembourg",49.75,6.1667
"LU","movie","2013",25,"Luxembourg",49.75,6.1667
"LU","movie","1983",1,"Luxembourg",49.75,6.1667
"LU","tvEpisode","2019",9,"Luxembourg",49.75,6.1667
"LU","movie","1992",2,"Luxembourg",49.75,6.1667
"LU","movie","2011",13,"Luxembourg",49.75,6.1667
"LU","movie","1970",2,"Luxembourg",49.75,6.1667
"LU","movie","1953",1,"Luxembourg",49.75,6.1667
"LU","movie","2016",17,"Luxembourg",49.75,6.1667
"LU","movie","1993",3,"Luxembourg",49.75,6.1667
"LU","movie","2004",5,"Luxembourg",49.75,6.1667
"LU","movie","1986",2,"Luxembourg",49.75,6.1667
"LU","movie","1989",6,"Luxembourg",49.75,6.1667
"LU","movie","2009",8,"Luxembourg",49.75,6.1667
"LU","movie","2010",11,"Luxembourg",49.75,6.1667
"LU","movie","1979",1,"Luxembourg",49.75,6.1667
"LU","movie","2001",1,"Luxembourg",49.75,6.1667
"LU","movie","1982",1,"Luxembourg",49.75,6.1667
"LU","tvEpisode","2021",1,"Luxembourg",49.75,6.1667
"LU","movie","1950",1,"Luxembourg",49.75,6.1667
"LU","movie","1977",1,"Luxembourg",49.75,6.1667
"LU","movie","2008",10,"Luxembourg",49.75,6.1667
"LU","videoGame","1992",1,"Luxembourg",49.75,6.1667
"LV","movie","2019",219,"Latvia",57,25
"LV","movie","2014",223,"Latvia",57,25
"LV","movie","2011",202,"Latvia",57,25
"LV","movie","2007",183,"Latvia",57,25
"LV","tvEpisode","1991",1,"Latvia",57,25
"LV","movie","2021",65,"Latvia",57,25
"LV","movie","1990",8,"Latvia",57,25
"LV","movie","1972",2,"Latvia",57,25
"LV","movie","1997",9,"Latvia",57,25
"LV","tvEpisode","2016",2,"Latvia",57,25
"LV","tvEpisode","2014",3,"Latvia",57,25
"LV","movie","2003",107,"Latvia",57,25
"LV","movie","1966",4,"Latvia",57,25
"LV","movie","1969",2,"Latvia",57,25
"LV","movie","1986",10,"Latvia",57,25
"LV","movie","2020",57,"Latvia",57,25
"LV","movie","1958",1,"Latvia",57,25
